timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2023-09-01T00:00:00.000Z";"2023-09-30T23:59:59.999Z";"2023-09-18T12:44:00.000Z";"2023-09-11T19:40:00.000Z";216.5984771091;221.0098501587;204.3567342525;214.8213045991;11433150479.5;33049535219.79;"2023-09-30T23:59:59.999Z"
"2023-08-01T00:00:00.000Z";"2023-08-31T23:59:59.999Z";"2023-08-02T00:28:00.000Z";"2023-08-22T16:28:00.000Z";241.1280474149;248.5115564717;204.3991384887;216.5977861687;14006470632.97;33323655435.27;"2023-08-31T23:59:59.999Z"
"2023-07-01T00:00:00.000Z";"2023-07-31T23:59:59.999Z";"2023-07-14T04:06:00.000Z";"2023-07-07T00:04:00.000Z";240.3869056243;261.1026000435;231.6457438946;241.120655869;15855392212.41;37097683428.26;"2023-07-31T23:59:59.999Z"
"2023-06-01T00:00:00.000Z";"2023-06-30T23:59:59.999Z";"2023-06-02T05:45:00.000Z";"2023-06-12T08:20:00.000Z";306.8828148235;308.3961409048;222.0713416072;240.369779695;16727991932.65;37461938068.72;"2023-06-30T23:59:59.999Z"
"2023-05-01T00:00:00.000Z";"2023-05-31T23:59:59.999Z";"2023-05-01T01:05:00.000Z";"2023-05-12T06:25:00.000Z";337.6052360161;339.3916697564;301.5824098111;306.8667045792;14496929395;47827181093.41;"2023-05-31T23:59:59.999Z"
"2023-04-01T00:00:00.000Z";"2023-04-30T23:59:59.999Z";"2023-04-17T02:44:00.000Z";"2023-04-03T21:04:00.000Z";317.059791261;350.0722982746;300.5087643474;337.6455370289;865228955.85;52626345936.38;"2023-04-30T23:59:59.999Z"
"2023-03-01T00:00:00.000Z";"2023-03-31T23:59:59.999Z";"2023-03-18T06:00:00.000Z";"2023-03-10T11:46:00.000Z";301.510338392;346.4451172025;265.712443616;317.0399960631;419430009.47;50056964245.78;"2023-03-31T23:59:59.999Z"
"2023-02-01T00:00:00.000Z";"2023-02-28T23:59:59.999Z";"2023-02-05T09:22:00.000Z";"2023-02-13T16:35:00.000Z";312.2771322147;337.3205290011;283.6963834532;301.4748145283;337673265;47601444433.23;"2023-02-28T23:59:59.999Z"
"2023-01-01T00:00:00.000Z";"2023-01-31T23:59:59.999Z";"2023-01-24T03:58:00.000Z";"2023-01-02T01:10:00.000Z";246.3329064814;322.746225478;241.6924913861;312.361042095;487472184.26;49322298701.1;"2023-01-31T23:59:59.999Z"
"2022-12-01T00:00:00.000Z";"2022-12-31T23:59:59.999Z";"2022-12-01T10:57:00.000Z";"2022-12-17T02:16:00.000Z";300.7543693272;301.4796862717;221.0031953179;246.3491895742;307551853.14;39407173515.71;"2022-12-31T23:59:59.999Z"
