timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2021-12-01T00:00:00.000Z";"2021-12-31T23:59:59.999Z";"2021-12-02T18:56:09.000Z";"2021-12-17T14:46:13.000Z";1.5528185243;1.7568632893;1.1878811969;1.3102094439;1271633462.43;43873068346.53;"2021-12-31T23:59:59.999Z"
"2021-11-01T00:00:00.000Z";"2021-11-30T23:59:59.999Z";"2021-11-09T14:39:23.000Z";"2021-11-28T18:43:10.000Z";1.9649620751;2.3759138662;1.4336180259;1.554903231;1814169292.13;51798875263.6;"2021-11-30T23:59:59.999Z"
"2021-10-01T00:00:00.000Z";"2021-10-31T23:59:59.999Z";"2021-10-07T09:02:10.000Z";"2021-10-27T08:10:10.000Z";2.1162489522;2.3696563174;1.8334204153;1.9650257587;2446176744.16;65378981994.98;"2021-10-31T23:59:59.999Z"
"2021-09-01T00:00:00.000Z";"2021-09-30T23:59:59.999Z";"2021-09-02T06:34:46.000Z";"2021-09-21T21:20:13.000Z";2.76994687;3.09918625;1.9232798186;2.1144520972;2621620164.35;67743028884.06;"2021-09-30T23:59:59.999Z"
"2021-08-01T00:00:00.000Z";"2021-08-31T23:59:59.999Z";"2021-08-23T22:45:19.000Z";"2021-08-03T05:05:13.000Z";1.31995824;2.96739806;1.26318907;2.77247494;5085983511.78;89122172068.62;"2021-08-31T23:59:59.999Z"
"2021-07-01T00:00:00.000Z";"2021-07-31T23:59:59.999Z";"2021-07-04T21:58:14.000Z";"2021-07-20T10:54:09.000Z";1.38381412;1.49371694;1.02143322;1.32234451;1312376663.52;42401988601.9;"2021-07-31T23:59:59.999Z"
"2021-06-01T00:00:00.000Z";"2021-06-30T23:59:59.999Z";"2021-06-03T10:18:11.000Z";"2021-06-22T13:56:09.000Z";1.73844651;1.88865007;1.00298498;1.3834715;2591116345.24;44196834747.32;"2021-06-30T23:59:59.999Z"
"2021-05-01T00:00:00.000Z";"2021-05-31T23:59:59.999Z";"2021-05-16T07:30:17.000Z";"2021-05-19T12:55:09.000Z";1.35243134;2.46176633;1.02803063;1.74277833;4491096277.46;55678821518;"2021-05-31T23:59:59.999Z"
"2021-04-01T00:00:00.000Z";"2021-04-30T23:59:59.999Z";"2021-04-14T08:40:14.000Z";"2021-04-23T02:26:11.000Z";1.19355301;1.55776092;0.93522749;1.35244901;2691072833.45;43208459367.04;"2021-04-30T23:59:59.999Z"
"2021-03-01T00:00:00.000Z";"2021-03-31T23:59:59.999Z";"2021-03-18T11:11:19.000Z";"2021-03-13T01:28:12.000Z";1.30979157;1.47315504;0.99305206;1.19326443;3190463748.76;38122781324.94;"2021-03-31T23:59:59.999Z"
"2021-02-01T00:00:00.000Z";"2021-02-28T23:59:59.999Z";"2021-02-27T09:38:11.000Z";"2021-02-01T00:35:08.000Z";0.34481717;1.47665292;0.3341943;1.30805905;15732556180.22;40696967234.71;"2021-02-28T23:59:59.999Z"
"2021-01-01T00:00:00.000Z";"2021-01-31T23:59:59.999Z";"2021-01-17T22:40:13.000Z";"2021-01-02T10:07:08.000Z";0.18138222;0.39565268;0.16923266;0.34489765;2455679992.05;10730622858.43;"2021-01-31T23:59:59.999Z"
"2020-12-01T00:00:00.000Z";"2020-12-31T23:59:59.999Z";"2020-12-29T13:11:08.000Z";"2020-12-23T22:25:16.000Z";0.171367;0.19617039;0.1274195;0.18139706;1132268396.94;5643713240.75;"2020-12-31T23:59:59.999Z"
"2020-11-01T00:00:00.000Z";"2020-11-30T23:59:59.999Z";"2020-11-24T05:40:11.000Z";"2020-11-03T04:34:08.000Z";0.09305597;0.18206603;0.08804785;0.17130821;2151589401.89;5329823912.19;"2020-11-30T23:59:59.999Z"
"2020-10-01T00:00:00.000Z";"2020-10-31T23:59:59.999Z";"2020-10-13T05:53:24.000Z";"2020-10-07T01:43:23.000Z";0.10115583;0.11413692;0.08989588;0.09305597;662592018.76;2895202549.09;"2020-10-31T23:59:59.999Z"
"2020-09-01T00:00:00.000Z";"2020-09-30T23:59:59.999Z";"2020-09-01T22:26:02.000Z";"2020-09-24T00:11:23.000Z";0.1226095164;0.1273588507;0.0758858;0.1010618;615414657.43;3144283757.42;"2020-09-30T23:59:59.999Z"
"2020-08-01T00:00:00.000Z";"2020-08-31T23:59:59.999Z";"2020-08-09T02:17:07.000Z";"2020-08-27T17:18:01.000Z";0.1387976159;0.1520135634;0.1044091186;0.1226882801;453559242.17;3180947691.09;"2020-08-31T23:59:59.999Z"
"2020-07-01T00:00:00.000Z";"2020-07-31T23:59:59.999Z";"2020-07-26T07:06:06.000Z";"2020-07-01T00:38:05.000Z";0.0831123291;0.1537045652;0.0825333148;0.1387976159;230659122.19;3598615577.12;"2020-07-31T23:59:59.999Z"
"2020-06-01T00:00:00.000Z";"2020-06-30T23:59:59.999Z";"2020-06-04T02:13:02.000Z";"2020-06-15T06:34:12.000Z";0.0742439151;0.0900887241;0.0697703665;0.0831164409;208687716.44;2154965825.27;"2020-06-30T23:59:59.999Z"
"2020-05-01T00:00:00.000Z";"2020-05-31T23:59:59.999Z";"2020-05-31T12:08:00.000Z";"2020-05-10T16:58:01.000Z";0.0478257661;0.0860294599;0.0450029262;0.0743519571;848945702.29;1927728436.12;"2020-05-31T23:59:59.999Z"
"2020-04-01T00:00:00.000Z";"2020-04-30T23:59:59.999Z";"2020-04-30T06:10:02.000Z";"2020-04-01T22:51:04.000Z";0.0305529735;0.0542570009;0.0295550757;0.0478459434;242494651.34;1240505150.04;"2020-04-30T23:59:59.999Z"
"2020-03-01T00:00:00.000Z";"2020-03-31T23:59:59.999Z";"2020-03-05T17:54:02.000Z";"2020-03-13T02:28:03.000Z";0.0475063281;0.0523070883;0.0191303677;0.0305529735;79871856.49;792149098.89;"2020-03-31T23:59:59.999Z"
"2020-02-01T00:00:00.000Z";"2020-02-29T23:59:59.999Z";"2020-02-13T06:39:01.000Z";"2020-02-27T01:13:01.000Z";0.0538362328;0.0720704319;0.0465108835;0.0475411731;94074240.26;1232603349.42;"2020-02-29T23:59:59.999Z"
"2020-01-01T00:00:00.000Z";"2020-01-31T23:59:59.999Z";"2020-01-29T09:05:01.000Z";"2020-01-02T18:09:02.000Z";0.0328322807;0.0573022616;0.0324477687;0.0537931748;130754832.21;1394699437.38;"2020-01-31T23:59:59.999Z"
"2019-12-01T00:00:00.000Z";"2019-12-31T23:59:59.999Z";"2019-12-01T00:00:04.000Z";"2019-12-18T13:25:01.000Z";0.0404258584;0.0404258584;0.0308854182;0.0328450665;25320349.32;851576356.87;"2019-12-31T23:59:59.999Z"
"2019-11-01T00:00:00.000Z";"2019-11-30T23:59:59.999Z";"2019-11-18T10:04:03.000Z";"2019-11-25T05:52:02.000Z";0.0416446925;0.0466521271;0.0333358426;0.0404252104;64184926;1048107282.06;"2019-11-30T23:59:59.999Z"
"2019-10-01T00:00:00.000Z";"2019-10-31T23:59:59.999Z";"2019-10-28T01:21:01.000Z";"2019-10-23T16:07:03.000Z";0.0388857586;0.0445532402;0.0357864665;0.0416356059;65333066.62;1079489291.49;"2019-10-31T23:59:59.999Z"
"2019-09-01T00:00:00.000Z";"2019-09-30T23:59:59.999Z";"2019-09-18T16:01:04.000Z";"2019-09-26T16:34:06.000Z";0.0449515539;0.054921289;0.0356429975;0.0388853165;57274489.38;1008182342.69;"2019-09-30T23:59:59.999Z"
"2019-08-01T00:00:00.000Z";"2019-08-31T23:59:59.999Z";"2019-08-01T00:12:05.000Z";"2019-08-29T07:38:01.000Z";0.0601601157;0.0602882331;0.0433956058;0.0449903354;44165774.4;1166467600.16;"2019-08-31T23:59:59.999Z"
"2019-07-01T00:00:00.000Z";"2019-07-31T23:59:59.999Z";"2019-07-01T03:49:07.000Z";"2019-07-17T02:50:06.000Z";0.0820975864;0.0858945138;0.0500708799;0.060151901;47344104;1559562581.01;"2019-07-31T23:59:59.999Z"
"2019-06-01T00:00:00.000Z";"2019-06-30T23:59:59.999Z";"2019-06-26T15:57:03.000Z";"2019-06-09T22:37:04.000Z";0.0894618171;0.1069103362;0.077630873;0.0820975864;161855807.03;2128549912.33;"2019-06-30T23:59:59.999Z"
"2019-05-01T00:00:00.000Z";"2019-05-31T23:59:59.999Z";"2019-05-16T02:52:05.000Z";"2019-05-10T03:29:09.000Z";0.070338025;0.1004016346;0.0591055842;0.0894414947;136542078.61;2318955942.15;"2019-05-31T23:59:59.999Z"
"2019-04-01T00:00:00.000Z";"2019-04-30T23:59:59.999Z";"2019-04-03T21:08:02.000Z";"2019-04-29T13:16:04.000Z";0.0696513793;0.0999581124;0.0642035832;0.0703457068;62990602.22;1823858101.45;"2019-04-30T23:59:59.999Z"
"2019-03-01T00:00:00.000Z";"2019-03-31T23:59:59.999Z";"2019-03-30T05:30:02.000Z";"2019-03-04T10:48:02.000Z";0.0431118803;0.0737117932;0.0398301948;0.0697461128;67772020.27;1808312386.75;"2019-03-31T23:59:59.999Z"
"2019-02-01T00:00:00.000Z";"2019-02-28T23:59:59.999Z";"2019-02-24T03:25:01.000Z";"2019-02-06T15:19:03.000Z";0.0384414868;0.050460091;0.0360598888;0.0431234431;14678619.01;1118064551.77;"2019-02-28T23:59:59.999Z"
"2019-01-01T00:00:00.000Z";"2019-01-31T23:59:59.999Z";"2019-01-10T05:21:08.000Z";"2019-01-29T08:03:04.000Z";0.0409842351;0.05463648;0.0370436895;0.0383740437;22222102.46;994926537.96;"2019-01-31T23:59:59.999Z"
"2018-12-01T00:00:00.000Z";"2018-12-31T23:59:59.999Z";"2018-12-24T15:02:11.000Z";"2018-12-07T19:02:10.000Z";0.0389911815;0.0492823212;0.0273930235;0.0410629422;19280456.75;1064641797.76;"2018-12-31T23:59:59.999Z"
"2018-11-01T00:00:00.000Z";"2018-11-30T23:59:59.999Z";"2018-11-07T00:28:07.000Z";"2018-11-25T10:27:10.000Z";0.0696981;0.0813096;0.0327977;0.0389159707;28861638.78;1008977117.59;"2018-11-30T23:59:59.999Z"
"2018-10-01T00:00:00.000Z";"2018-10-31T23:59:59.999Z";"2018-10-08T15:34:12.000Z";"2018-10-31T15:03:04.000Z";0.0852923;0.0881686;0.0678826;0.0697047;16366000;1807238673.73;"2018-10-31T23:59:59.999Z"
"2018-09-01T00:00:00.000Z";"2018-09-30T23:59:59.999Z";"2018-09-01T19:59:10.000Z";"2018-09-12T11:39:11.000Z";0.101877;0.108901;0.0617078;0.0851952;49853100;2208861959.9;"2018-09-30T23:59:59.999Z"
"2018-08-01T00:00:00.000Z";"2018-08-31T23:59:59.999Z";"2018-08-01T08:54:14.000Z";"2018-08-14T02:09:19.000Z";0.143086;0.145038;0.0869513;0.102196;42250400;2649642900.7;"2018-08-31T23:59:59.999Z"
"2018-07-01T00:00:00.000Z";"2018-07-31T23:59:59.999Z";"2018-07-18T18:09:02.000Z";"2018-07-12T23:44:06.000Z";0.1382640004;0.192929998;0.1231539994;0.143297;93183800;3715271426.88;"2018-07-31T23:59:59.999Z"
"2018-06-01T00:00:00.000Z";"2018-06-30T23:59:59.999Z";"2018-06-03T08:54:26.000Z";"2018-06-29T13:54:01.000Z";0.2245330065;0.2367610037;0.1146740019;0.1376709938;104599000;3569405728.04;"2018-06-30T23:59:59.999Z"
"2018-05-01T00:00:00.000Z";"2018-05-31T23:59:59.999Z";"2018-05-03T03:44:16.000Z";"2018-05-28T22:24:24.000Z";0.3429529965;0.3897489905;0.1740020066;0.2252140045;202076000;5839139264.15;"2018-05-31T23:59:59.999Z"
"2018-04-01T00:00:00.000Z";"2018-04-30T23:59:59.999Z";"2018-04-29T00:39:17.000Z";"2018-04-01T14:24:13.000Z";0.1565970033;0.3879010081;0.1413429976;0.3433179855;298712000;8901230002.97;"2018-04-30T23:59:59.999Z"
"2018-03-01T00:00:00.000Z";"2018-03-31T23:59:59.999Z";"2018-03-05T14:09:18.000Z";"2018-03-18T14:34:13.000Z";0.3119730055;0.317723006;0.1270460039;0.1559190005;113124000;4042522911.21;"2018-03-31T23:59:59.999Z"
"2018-02-01T00:00:00.000Z";"2018-02-28T23:59:59.999Z";"2018-02-01T01:24:20.000Z";"2018-02-06T05:09:20.000Z";0.5159119964;0.5353220105;0.2665230036;0.3125810027;114757000;8104309635.84;"2018-02-28T23:59:59.999Z"
"2018-01-01T00:00:00.000Z";"2018-01-31T23:59:59.999Z";"2018-01-04T02:24:14.000Z";"2018-01-17T15:39:19.000Z";0.7188469768;1.3272099495;0.4406200051;0.5193150043;505904000;13464316636.4;"2018-01-31T23:59:59.999Z"
"2017-12-01T00:00:00.000Z";"2017-12-31T23:59:59.999Z";"2017-12-30T09:39:16.000Z";"2017-12-08T11:39:38.000Z";0.1166220009;0.7773849964;0.0991362035;0.719694972;305947008;18659583030.8;"2017-12-31T23:59:59.999Z"
"2017-11-01T00:00:00.000Z";"2017-11-30T23:59:59.999Z";"2017-11-29T08:54:31.000Z";"2017-11-02T10:29:25.000Z";0.0291265007;0.1469060034;0.0182099994;0.1198830009;124345000;3108214997.31;"2017-11-30T23:59:59.999Z"
"2017-10-01T00:00:00.000Z";"2017-10-31T23:59:59.999Z";"2017-10-14T00:49:24.000Z";"2017-10-01T22:44:23.000Z";0.0216779001;0.0382677987;0.0173540991;0.0304374993;7304450;789155209.5;"2017-10-31T23:59:59.999Z"
